size;resolution;window_size;nanoseconds
1;80x45;3x3;278700
1;80x45;5x5;285100
1;80x45;7x7;320400
1;80x45;9x9;317500
1;80x45;11x11;340900
1;80x45;13x13;376400
1;80x45;15x15;361000
5;1280x720;3x3;40971500
5;1280x720;5x5;3318000
5;1280x720;7x7;44965800
5;1280x720;9x9;32443000
5;1280x720;11x11;17078800
5;1280x720;13x13;30561100
5;1280x720;15x15;47577500
4;640x360;3x3;23602800
4;640x360;5x5;844500
4;640x360;7x7;5462100
4;640x360;9x9;1008500
4;640x360;11x11;1070400
4;640x360;13x13;7942000
4;640x360;15x15;22775100
3;320x180;3x3;1266000
3;320x180;5x5;16862300
3;320x180;7x7;16215100
3;320x180;9x9;1021700
3;320x180;11x11;30667800
3;320x180;13x13;2738400
3;320x180;15x15;11444300
2;160x90;3x3;30625200
2;160x90;5x5;24868700
2;160x90;7x7;588300
2;160x90;9x9;595700
2;160x90;11x11;870800
2;160x90;13x13;5664100
2;160x90;15x15;9303600
1;80x45;3x3;13535400
1;80x45;5x5;14165300
1;80x45;7x7;764000
1;80x45;9x9;23592800
1;80x45;11x11;1611700
1;80x45;13x13;1879700
1;80x45;15x15;3242100
5;1280x720;3x3;3829900
5;1280x720;5x5;2271100
5;1280x720;7x7;2127600
5;1280x720;9x9;2661600
5;1280x720;11x11;3130800
5;1280x720;13x13;2748900
5;1280x720;15x15;3128900
4;640x360;3x3;1143700
4;640x360;5x5;921800
4;640x360;7x7;1101900
4;640x360;9x9;770500
4;640x360;11x11;903200
4;640x360;13x13;834500
4;640x360;15x15;973800
3;320x180;3x3;471000
3;320x180;5x5;497700
3;320x180;7x7;488100
3;320x180;9x9;489000
3;320x180;11x11;537100
3;320x180;13x13;570600
3;320x180;15x15;650200
2;160x90;3x3;1337200
2;160x90;5x5;597500
2;160x90;7x7;635300
2;160x90;9x9;16460100
2;160x90;11x11;459600
2;160x90;13x13;1647100
2;160x90;15x15;714800
1;80x45;3x3;585600
1;80x45;5x5;18005400
1;80x45;7x7;444100
1;80x45;9x9;1301600
1;80x45;11x11;529600
1;80x45;13x13;973800
1;80x45;15x15;38855900
5;1280x720;3x3;15754500
5;1280x720;5x5;4091000
5;1280x720;7x7;4365900
5;1280x720;9x9;29296000
5;1280x720;11x11;30128600
5;1280x720;13x13;46532500
5;1280x720;15x15;4983400
4;640x360;3x3;6894200
4;640x360;5x5;9944300
4;640x360;7x7;13782800
4;640x360;9x9;20179700
4;640x360;11x11;9386800
4;640x360;13x13;2205600
4;640x360;15x15;2578600
3;320x180;3x3;3404500
3;320x180;5x5;4923600
3;320x180;7x7;7024600
3;320x180;9x9;9324400
3;320x180;11x11;12091600
3;320x180;13x13;1081000
3;320x180;15x15;1054100
2;160x90;3x3;745700
2;160x90;5x5;783100
2;160x90;7x7;600400
2;160x90;9x9;790600
2;160x90;11x11;660900
2;160x90;13x13;7540600
2;160x90;15x15;492700
1;80x45;3x3;435300
1;80x45;5x5;552800
1;80x45;7x7;644800
1;80x45;9x9;553400
1;80x45;11x11;452400
1;80x45;13x13;369600
1;80x45;15x15;370400
