size;resolution;mask_size;nanoseconds
5;1280x720;7x7;2466000
5;1280x720;9x9;2678100
5;1280x720;11x11;3009500
5;1280x720;13x13;3610800
5;1280x720;15x15;4015000
4;640x360;3x3;757700
4;640x360;5x5;702700
4;640x360;7x7;728700
4;640x360;9x9;834800
4;640x360;11x11;871300
4;640x360;13x13;972200
4;640x360;15x15;1299600
3;320x180;3x3;499100
3;320x180;5x5;517700
3;320x180;7x7;488600
3;320x180;9x9;532400
3;320x180;11x11;492200
3;320x180;13x13;619800
3;320x180;15x15;543100
2;160x90;3x3;355500
2;160x90;5x5;332600
2;160x90;7x7;340900
2;160x90;9x9;346000
2;160x90;11x11;356200
2;160x90;13x13;376700
2;160x90;15x15;510700
1;80x45;3x3;354000
1;80x45;5x5;444500
1;80x45;7x7;379900
1;80x45;9x9;373300
1;80x45;11x11;568000
1;80x45;13x13;445400
1;80x45;15x15;590500
5;1280x720;3x3;2508200
5;1280x720;5x5;2407100
5;1280x720;7x7;2544500
5;1280x720;9x9;2673100
5;1280x720;11x11;3105500
5;1280x720;13x13;3501400
5;1280x720;15x15;4117100
4;640x360;3x3;656100
4;640x360;5x5;665500
4;640x360;7x7;711700
4;640x360;9x9;795500
4;640x360;11x11;917400
4;640x360;13x13;985000
4;640x360;15x15;1192100
3;320x180;3x3;411400
3;320x180;5x5;410700
3;320x180;7x7;443400
3;320x180;9x9;463000
3;320x180;11x11;490300
3;320x180;13x13;527700
3;320x180;15x15;545500
2;160x90;3x3;361900
2;160x90;5x5;359400
2;160x90;7x7;374300
2;160x90;9x9;374100
2;160x90;11x11;379000
2;160x90;13x13;383800
2;160x90;15x15;426500
1;80x45;3x3;334000
1;80x45;5x5;330900
1;80x45;7x7;334500
1;80x45;9x9;343900
1;80x45;11x11;375000
1;80x45;13x13;367200
1;80x45;15x15;381500
5;1280x720;3x3;2498600
5;1280x720;5x5;2231300
5;1280x720;7x7;2328800
5;1280x720;9x9;2737500
5;1280x720;11x11;3216600
5;1280x720;13x13;3670300
5;1280x720;15x15;4225700
4;640x360;3x3;645900
4;640x360;5x5;741600
4;640x360;7x7;813700
4;640x360;9x9;874900
4;640x360;11x11;927600
4;640x360;13x13;1043100
4;640x360;15x15;1110500
3;320x180;3x3;462300
3;320x180;5x5;487400
3;320x180;7x7;527800
3;320x180;9x9;490400
3;320x180;11x11;548600
3;320x180;13x13;669900
3;320x180;15x15;651600
2;160x90;3x3;417700
2;160x90;5x5;401800
2;160x90;7x7;431100
2;160x90;9x9;489900
2;160x90;11x11;593400
2;160x90;13x13;467000
2;160x90;15x15;466500
1;80x45;3x3;398100
1;80x45;5x5;396500
1;80x45;7x7;430700
1;80x45;9x9;352900
1;80x45;11x11;343300
1;80x45;13x13;364800
1;80x45;15x15;370100
5;1280x720;3x3;3075200
5;1280x720;5x5;2544500
5;1280x720;7x7;2715700
5;1280x720;9x9;3061500
5;1280x720;11x11;3355400
5;1280x720;13x13;3533500
5;1280x720;15x15;4194900
4;640x360;3x3;631100
4;640x360;5x5;638700
4;640x360;7x7;885200
4;640x360;9x9;846000
4;640x360;11x11;996500
4;640x360;13x13;998700
4;640x360;15x15;1175700
3;320x180;3x3;391600
3;320x180;5x5;391300
3;320x180;7x7;416900
3;320x180;9x9;429400
3;320x180;11x11;462600
3;320x180;13x13;471400
3;320x180;15x15;526700
2;160x90;3x3;347500
2;160x90;5x5;352000
2;160x90;7x7;355300
2;160x90;9x9;370700
2;160x90;11x11;380000
2;160x90;13x13;383000
2;160x90;15x15;487900
1;80x45;3x3;454900
1;80x45;5x5;434900
1;80x45;7x7;526600
1;80x45;9x9;548700
1;80x45;11x11;419200
1;80x45;13x13;364900
1;80x45;15x15;375800
5;1280x720;3x3;2566900
5;1280x720;5x5;2475600
5;1280x720;7x7;2713300
5;1280x720;9x9;2998600
5;1280x720;11x11;3243200
5;1280x720;13x13;3708300
5;1280x720;15x15;4207400
4;640x360;3x3;628900
4;640x360;5x5;690300
4;640x360;7x7;724600
4;640x360;9x9;799000
4;640x360;11x11;874200
4;640x360;13x13;999800
4;640x360;15x15;1132000
3;320x180;3x3;405400
3;320x180;5x5;386700
3;320x180;7x7;464100
3;320x180;9x9;486300
3;320x180;11x11;667500
3;320x180;13x13;579600
3;320x180;15x15;563100
2;160x90;3x3;336100
2;160x90;5x5;339700
2;160x90;7x7;379100
2;160x90;9x9;388100
2;160x90;11x11;402600
2;160x90;13x13;403700
2;160x90;15x15;401400
1;80x45;3x3;324400
1;80x45;5x5;319600
1;80x45;7x7;322600
1;80x45;9x9;367100
1;80x45;11x11;336600
1;80x45;13x13;350800
1;80x45;15x15;365700
5;1280x720;3x3;2143500
5;1280x720;5x5;2211400
5;1280x720;7x7;2318300
5;1280x720;9x9;2672500
5;1280x720;11x11;3014300
5;1280x720;13x13;3490800
5;1280x720;15x15;3991700
4;640x360;3x3;601100
4;640x360;5x5;719900
4;640x360;7x7;722100
4;640x360;9x9;782000
4;640x360;11x11;868700
4;640x360;13x13;1044900
4;640x360;15x15;1200800
3;320x180;3x3;403000
3;320x180;5x5;404900
3;320x180;7x7;437700
3;320x180;9x9;437500
3;320x180;11x11;482500
3;320x180;13x13;499600
3;320x180;15x15;542200
2;160x90;3x3;373500
2;160x90;5x5;437300
2;160x90;7x7;489600
2;160x90;9x9;418500
2;160x90;11x11;399400
2;160x90;13x13;408300
2;160x90;15x15;458900
1;80x45;3x3;348600
1;80x45;5x5;367600
1;80x45;7x7;372900
1;80x45;9x9;391900
1;80x45;11x11;386700
1;80x45;13x13;548800
1;80x45;15x15;413200
5;1280x720;3x3;2510000
5;1280x720;5x5;2216900
5;1280x720;7x7;2515000
5;1280x720;9x9;2982000
5;1280x720;11x11;3184400
5;1280x720;13x13;3687700
5;1280x720;15x15;4103600
4;640x360;3x3;708800
4;640x360;5x5;710600
4;640x360;7x7;801700
4;640x360;9x9;1097300
4;640x360;11x11;1030900
4;640x360;13x13;1085000
4;640x360;15x15;1275300
3;320x180;3x3;431400
3;320x180;5x5;464800
3;320x180;7x7;421500
3;320x180;9x9;535600
3;320x180;11x11;524500
3;320x180;13x13;495100
3;320x180;15x15;515600
2;160x90;3x3;349500
2;160x90;5x5;325500
2;160x90;7x7;360100
2;160x90;9x9;375000
2;160x90;11x11;434700
2;160x90;13x13;471900
2;160x90;15x15;599600
1;80x45;3x3;450200
1;80x45;5x5;391800
1;80x45;7x7;471900
1;80x45;9x9;385300
1;80x45;11x11;344900
1;80x45;13x13;366500
1;80x45;15x15;361500
5;1280x720;3x3;2215300
5;1280x720;5x5;2113200
5;1280x720;7x7;2435100
5;1280x720;9x9;2663900
5;1280x720;11x11;3180200
5;1280x720;13x13;3595800
5;1280x720;15x15;4197000
4;640x360;3x3;656000
4;640x360;5x5;674000
4;640x360;7x7;741500
4;640x360;9x9;777600
4;640x360;11x11;851800
4;640x360;13x13;988500
4;640x360;15x15;1101800
3;320x180;3x3;402600
3;320x180;5x5;577300
3;320x180;7x7;676600
3;320x180;9x9;518300
3;320x180;11x11;545700
3;320x180;13x13;599600
3;320x180;15x15;616500
2;160x90;3x3;434300
2;160x90;5x5;434000
2;160x90;7x7;437200
2;160x90;9x9;447500
2;160x90;11x11;459300
2;160x90;13x13;494900
2;160x90;15x15;508400
1;80x45;3x3;402100
1;80x45;5x5;337100
1;80x45;7x7;333800
1;80x45;9x9;330200
1;80x45;11x11;336400
1;80x45;13x13;346100
1;80x45;15x15;420900
5;1280x720;3x3;2373600
5;1280x720;5x5;2229200
5;1280x720;7x7;2385500
5;1280x720;9x9;2625300
5;1280x720;11x11;3010200
5;1280x720;13x13;3565100
5;1280x720;15x15;4014600
4;640x360;3x3;688100
4;640x360;5x5;799900
4;640x360;7x7;812900
4;640x360;9x9;864700
4;640x360;11x11;984500
4;640x360;13x13;1043000
4;640x360;15x15;1210300
3;320x180;3x3;472500
3;320x180;5x5;493700
3;320x180;7x7;532800
3;320x180;9x9;572400
3;320x180;11x11;606500
3;320x180;13x13;503200
3;320x180;15x15;506300
2;160x90;3x3;320700
2;160x90;5x5;320600
2;160x90;7x7;336800
2;160x90;9x9;340400
2;160x90;11x11;370600
2;160x90;13x13;492700
2;160x90;15x15;485600
1;80x45;3x3;394900
1;80x45;5x5;514300
1;80x45;7x7;524000
1;80x45;9x9;440900
1;80x45;11x11;503000
1;80x45;13x13;472800
1;80x45;15x15;441200
5;1280x720;3x3;2385800
5;1280x720;5x5;2459800
5;1280x720;7x7;2549800
5;1280x720;9x9;2968300
5;1280x720;11x11;3136500
5;1280x720;13x13;3800400
5;1280x720;15x15;4348600
4;640x360;3x3;952100
4;640x360;5x5;790800
4;640x360;7x7;831900
4;640x360;9x9;901400
4;640x360;11x11;1080900
4;640x360;13x13;1277100
4;640x360;15x15;1311000
3;320x180;3x3;553400
3;320x180;5x5;523700
3;320x180;7x7;524000
3;320x180;9x9;545400
3;320x180;11x11;662500
3;320x180;13x13;535000
3;320x180;15x15;548900
2;160x90;3x3;354800
2;160x90;5x5;337500
2;160x90;7x7;366700
2;160x90;9x9;363100
2;160x90;11x11;429600
2;160x90;13x13;402300
2;160x90;15x15;422300
1;80x45;3x3;329200
1;80x45;5x5;313900
1;80x45;7x7;336900
1;80x45;9x9;349400
1;80x45;11x11;335600
1;80x45;13x13;355000
1;80x45;15x15;391700
5;1280x720;3x3;2162800
5;1280x720;5x5;2101600
5;1280x720;7x7;2392100
5;1280x720;9x9;2760500
5;1280x720;11x11;3573900
5;1280x720;13x13;3933700
5;1280x720;15x15;5188500
4;640x360;3x3;753000
4;640x360;5x5;783700
4;640x360;7x7;908800
4;640x360;9x9;918700
4;640x360;11x11;1142600
4;640x360;13x13;1088800
4;640x360;15x15;1212800
3;320x180;3x3;406500
3;320x180;5x5;402600
3;320x180;7x7;435600
3;320x180;9x9;478700
3;320x180;11x11;491900
3;320x180;13x13;516300
3;320x180;15x15;562000
2;160x90;3x3;445300
2;160x90;5x5;488800
2;160x90;7x7;478100
2;160x90;9x9;455000
2;160x90;11x11;2171200
2;160x90;13x13;393500
2;160x90;15x15;399300
1;80x45;3x3;322300
1;80x45;5x5;323300
1;80x45;7x7;331400
1;80x45;9x9;363800
1;80x45;11x11;358900
1;80x45;13x13;413300
1;80x45;15x15;411700
