size;resolution;mask_size;nanoseconds
2;160x90;3x3;3626400
2;160x90;5x5;8703200
2;160x90;7x7;18165700
2;160x90;9x9;31758000
2;160x90;11x11;46443200
2;160x90;13x13;66454400
2;160x90;15x15;101533400
1;80x45;3x3;760900
1;80x45;5x5;2194200
1;80x45;7x7;4373100
1;80x45;9x9;7191100
1;80x45;11x11;10664800
1;80x45;13x13;15043400
1;80x45;15x15;18543500
5;1280x720;3x3;205197300
5;1280x720;5x5;626305500
5;1280x720;7x7;1341542500
5;1280x720;9x9;2511457600
5;1280x720;11x11;3541900400
5;1280x720;13x13;5070004100
5;1280x720;15x15;6078513200
4;640x360;3x3;69689400
4;640x360;5x5;200098100
4;640x360;7x7;381685200
4;640x360;9x9;685077000
4;640x360;11x11;1001542200
4;640x360;13x13;1101443500
4;640x360;15x15;1455159700
3;320x180;3x3;13390000
3;320x180;5x5;36997500
3;320x180;7x7;74702700
3;320x180;9x9;127496800
3;320x180;11x11;200289800
3;320x180;13x13;291620500
3;320x180;15x15;376072500
2;160x90;3x3;6839200
2;160x90;5x5;9183800
2;160x90;7x7;23953300
2;160x90;9x9;29694100
2;160x90;11x11;45409800
2;160x90;13x13;72264400
2;160x90;15x15;86208200
1;80x45;3x3;751200
1;80x45;5x5;2203300
1;80x45;7x7;4629500
1;80x45;9x9;7076800
1;80x45;11x11;10521400
1;80x45;13x13;21257300
1;80x45;15x15;22979000
5;1280x720;3x3;214606900
5;1280x720;5x5;626325100
5;1280x720;7x7;1294728800
5;1280x720;9x9;2619155700
5;1280x720;11x11;3228942800
5;1280x720;13x13;4282753700
5;1280x720;15x15;5883431000
4;640x360;3x3;49105700
4;640x360;5x5;158843500
4;640x360;7x7;310619900
4;640x360;9x9;550014100
4;640x360;11x11;837347800
4;640x360;13x13;1109818400
4;640x360;15x15;1461488000
3;320x180;3x3;14228300
3;320x180;5x5;36274400
3;320x180;7x7;77300500
3;320x180;9x9;123555700
3;320x180;11x11;188557100
3;320x180;13x13;296426800
3;320x180;15x15;353953100
2;160x90;3x3;3831800
2;160x90;5x5;8861500
2;160x90;7x7;18040500
2;160x90;9x9;30161600
2;160x90;11x11;47075300
2;160x90;13x13;63549600
2;160x90;15x15;84933500
1;80x45;3x3;785000
1;80x45;5x5;2244700
1;80x45;7x7;4537500
1;80x45;9x9;7247800
1;80x45;11x11;10527700
1;80x45;13x13;18339800
1;80x45;15x15;22746700
5;1280x720;3x3;213629400
5;1280x720;5x5;728923900
5;1280x720;7x7;1575974200
5;1280x720;9x9;2263674500
5;1280x720;11x11;3030415300
5;1280x720;13x13;4204099100
5;1280x720;15x15;5652329700
4;640x360;3x3;52799900
4;640x360;5x5;151663400
4;640x360;7x7;302684400
4;640x360;9x9;503384100
4;640x360;11x11;885473300
4;640x360;13x13;1278149300
4;640x360;15x15;1818451400
3;320x180;3x3;18455900
3;320x180;5x5;54713300
3;320x180;7x7;83954200
3;320x180;9x9;150507800
3;320x180;11x11;242567300
3;320x180;13x13;258825900
3;320x180;15x15;351684900
2;160x90;3x3;3151400
2;160x90;5x5;8899000
2;160x90;7x7;18473600
2;160x90;9x9;30222400
2;160x90;11x11;47543000
2;160x90;13x13;67046800
2;160x90;15x15;87741300
1;80x45;3x3;760000
1;80x45;5x5;2547300
1;80x45;7x7;4812500
1;80x45;9x9;7254000
1;80x45;11x11;12848200
1;80x45;13x13;16783400
1;80x45;15x15;19440200
5;1280x720;3x3;198424200
5;1280x720;5x5;603553400
5;1280x720;7x7;1422796200
5;1280x720;9x9;2612501700
5;1280x720;11x11;3018840900
5;1280x720;13x13;4620080700
5;1280x720;15x15;6199593600
4;640x360;3x3;56429100
4;640x360;5x5;156134500
4;640x360;7x7;328649700
4;640x360;9x9;529919300
4;640x360;11x11;811437500
4;640x360;13x13;1081707400
4;640x360;15x15;1467976000
3;320x180;3x3;12601000
3;320x180;5x5;37541500
3;320x180;7x7;75203600
3;320x180;9x9;140149000
3;320x180;11x11;192943300
3;320x180;13x13;269047900
3;320x180;15x15;356553600
2;160x90;3x3;3086800
2;160x90;5x5;9428700
2;160x90;7x7;18360000
2;160x90;9x9;32151000
2;160x90;11x11;47478800
2;160x90;13x13;66551600
2;160x90;15x15;86118900
1;80x45;3x3;730500
1;80x45;5x5;2217600
1;80x45;7x7;4501000
1;80x45;9x9;7823900
1;80x45;11x11;10994400
1;80x45;13x13;14895000
1;80x45;15x15;23420000
5;1280x720;3x3;207065800
5;1280x720;5x5;625320200
5;1280x720;7x7;1262449600
5;1280x720;9x9;2070413800
5;1280x720;11x11;3165339000
5;1280x720;13x13;4419427600
5;1280x720;15x15;6087294500
4;640x360;3x3;56751800
4;640x360;5x5;167769800
4;640x360;7x7;324707200
4;640x360;9x9;513862800
4;640x360;11x11;799303300
4;640x360;13x13;1105847000
4;640x360;15x15;1482673700
3;320x180;3x3;12955400
3;320x180;5x5;40776700
3;320x180;7x7;87052700
3;320x180;9x9;142079200
3;320x180;11x11;210273800
3;320x180;13x13;281240900
3;320x180;15x15;365224800
2;160x90;3x3;2939000
2;160x90;5x5;15395500
2;160x90;7x7;19370700
2;160x90;9x9;31963800
2;160x90;11x11;48053900
2;160x90;13x13;78800500
2;160x90;15x15;100022100
1;80x45;3x3;1350800
1;80x45;5x5;3305200
1;80x45;7x7;6888100
1;80x45;9x9;7190900
1;80x45;11x11;12213600
1;80x45;13x13;17366900
1;80x45;15x15;26981800
5;1280x720;3x3;258210200
5;1280x720;5x5;803618900
5;1280x720;7x7;1601308300
5;1280x720;9x9;2088630300
5;1280x720;11x11;3108819300
5;1280x720;13x13;4336725200
5;1280x720;15x15;6898051100
4;640x360;3x3;68791000
4;640x360;5x5;191374100
4;640x360;7x7;406975200
4;640x360;9x9;630702500
4;640x360;11x11;1012982300
4;640x360;13x13;1439753800
4;640x360;15x15;1544868700
3;320x180;3x3;14542800
3;320x180;5x5;38767000
3;320x180;7x7;75616600
3;320x180;9x9;133292700
3;320x180;11x11;197035600
3;320x180;13x13;260494800
3;320x180;15x15;358586800
2;160x90;3x3;3324800
2;160x90;5x5;9098300
2;160x90;7x7;18637500
2;160x90;9x9;29727100
2;160x90;11x11;46473600
2;160x90;13x13;65910000
2;160x90;15x15;92862000
1;80x45;3x3;720200
1;80x45;5x5;2182400
1;80x45;7x7;4314500
1;80x45;9x9;7021200
1;80x45;11x11;10497300
1;80x45;13x13;14329600
1;80x45;15x15;18999400
5;1280x720;3x3;204258900
5;1280x720;5x5;603746800
5;1280x720;7x7;1206008000
5;1280x720;9x9;2110493000
5;1280x720;11x11;3363979000
5;1280x720;13x13;4945312000
5;1280x720;15x15;5794754100
4;640x360;3x3;49423400
4;640x360;5x5;158054900
4;640x360;7x7;317023400
4;640x360;9x9;520366900
4;640x360;11x11;781391700
4;640x360;13x13;1079870300
4;640x360;15x15;1473233200
3;320x180;3x3;12901800
3;320x180;5x5;44068400
3;320x180;7x7;81765500
3;320x180;9x9;128263000
3;320x180;11x11;214038100
3;320x180;13x13;268290500
3;320x180;15x15;383970200
2;160x90;3x3;2887300
2;160x90;5x5;8605300
2;160x90;7x7;18197100
2;160x90;9x9;36993000
2;160x90;11x11;54582100
2;160x90;13x13;63509100
2;160x90;15x15;90217200
1;80x45;3x3;746000
1;80x45;5x5;2219300
1;80x45;7x7;4372800
1;80x45;9x9;6946300
1;80x45;11x11;11437000
1;80x45;13x13;14650700
1;80x45;15x15;24334500
5;1280x720;3x3;192834500
5;1280x720;5x5;608406200
5;1280x720;7x7;1251143200
5;1280x720;9x9;2127547800
5;1280x720;11x11;3261818900
5;1280x720;13x13;4868090700
5;1280x720;15x15;6057344900
4;640x360;3x3;51660400
4;640x360;5x5;157979700
4;640x360;7x7;303284300
4;640x360;9x9;502797300
4;640x360;11x11;933408600
4;640x360;13x13;1402096200
4;640x360;15x15;1663896000
3;320x180;3x3;16505600
3;320x180;5x5;36402100
3;320x180;7x7;76061600
3;320x180;9x9;131729000
3;320x180;11x11;199344300
3;320x180;13x13;280076900
3;320x180;15x15;355767400
2;160x90;3x3;3005100
2;160x90;5x5;9035300
2;160x90;7x7;19653900
2;160x90;9x9;32528900
2;160x90;11x11;45337300
2;160x90;13x13;65035000
2;160x90;15x15;87946000
1;80x45;3x3;767100
1;80x45;5x5;2146300
1;80x45;7x7;4686500
1;80x45;9x9;6778300
1;80x45;11x11;11533900
1;80x45;13x13;14680100
1;80x45;15x15;19178200
5;1280x720;3x3;197698100
5;1280x720;5x5;624108900
5;1280x720;7x7;1279592200
5;1280x720;9x9;2136100000
5;1280x720;11x11;3844264600
5;1280x720;13x13;5007628900
5;1280x720;15x15;6254976500
4;640x360;3x3;52547100
4;640x360;5x5;150445100
4;640x360;7x7;301487000
4;640x360;9x9;523820100
4;640x360;11x11;817417100
4;640x360;13x13;1137637200
4;640x360;15x15;1445032300
3;320x180;3x3;12360900
3;320x180;5x5;36538500
3;320x180;7x7;82041900
3;320x180;9x9;131046200
3;320x180;11x11;189569100
3;320x180;13x13;287488300
3;320x180;15x15;360324600
2;160x90;3x3;3121100
2;160x90;5x5;9248400
2;160x90;7x7;19130100
2;160x90;9x9;39346300
2;160x90;11x11;64691600
2;160x90;13x13;85601600
2;160x90;15x15;110532600
1;80x45;3x3;769500
1;80x45;5x5;2263100
1;80x45;7x7;4717300
1;80x45;9x9;10587700
1;80x45;11x11;13874000
1;80x45;13x13;19266000
1;80x45;15x15;22622700
5;1280x720;3x3;265975600
5;1280x720;5x5;774809500
5;1280x720;7x7;1591874100
5;1280x720;9x9;2370921200
5;1280x720;11x11;3659236500
5;1280x720;13x13;5182631700
5;1280x720;15x15;5801919500
4;640x360;3x3;53037700
4;640x360;5x5;183346000
4;640x360;7x7;304040500
4;640x360;9x9;538094600
4;640x360;11x11;820193100
4;640x360;13x13;1111872400
4;640x360;15x15;1468331000
3;320x180;3x3;12680000
3;320x180;5x5;36947500
3;320x180;7x7;75247200
3;320x180;9x9;123670800
3;320x180;11x11;188929100
3;320x180;13x13;281145200
3;320x180;15x15;366126300
2;160x90;3x3;3207700
2;160x90;5x5;9810500
2;160x90;7x7;23079600
2;160x90;9x9;30446100
2;160x90;11x11;46927800
2;160x90;13x13;66031500
2;160x90;15x15;86712300
1;80x45;3x3;1111200
1;80x45;5x5;2404200
1;80x45;7x7;6558700
1;80x45;9x9;9333300
1;80x45;11x11;10676800
1;80x45;13x13;20726500
1;80x45;15x15;28304700
5;1280x720;3x3;214055700
5;1280x720;5x5;610204600
5;1280x720;7x7;1241951500
5;1280x720;9x9;2112936700
5;1280x720;11x11;3143011500
5;1280x720;13x13;4456093900
5;1280x720;15x15;6269478200
4;640x360;3x3;56139200
4;640x360;5x5;154251100
4;640x360;7x7;324259200
4;640x360;9x9;520414500
4;640x360;11x11;765892600
4;640x360;13x13;1145847300
4;640x360;15x15;1768875600
3;320x180;3x3;12719400
3;320x180;5x5;51872200
3;320x180;7x7;105915500
3;320x180;9x9;176044200
3;320x180;11x11;253731500
3;320x180;13x13;345375300
3;320x180;15x15;454518700
2;160x90;3x3;4806900
2;160x90;5x5;16713800
2;160x90;7x7;28486500
2;160x90;9x9;36343000
2;160x90;11x11;55027800
2;160x90;13x13;94940300
2;160x90;15x15;109737500
1;80x45;3x3;971000
1;80x45;5x5;2150300
1;80x45;7x7;4387800
1;80x45;9x9;7832100
1;80x45;11x11;14150700
1;80x45;13x13;18007300
1;80x45;15x15;26734400
5;1280x720;3x3;232156100
5;1280x720;5x5;602571600
5;1280x720;7x7;1241627700
5;1280x720;9x9;2477596000
5;1280x720;11x11;3356214000
5;1280x720;13x13;4281981400
5;1280x720;15x15;6097686700
4;640x360;3x3;52752100
4;640x360;5x5;164855300
4;640x360;7x7;315811600
4;640x360;9x9;507998300
4;640x360;11x11;792588200
4;640x360;13x13;1082176100
4;640x360;15x15;1413618600
3;320x180;3x3;12391500
3;320x180;5x5;38365700
3;320x180;7x7;75676700
3;320x180;9x9;125902900
3;320x180;11x11;188097500
3;320x180;13x13;303705700
3;320x180;15x15;468712800
2;160x90;3x3;3273800
2;160x90;5x5;11514800
2;160x90;7x7;18669400
2;160x90;9x9;43303400
2;160x90;11x11;63300400
2;160x90;13x13;81974200
2;160x90;15x15;117484700
1;80x45;3x3;763200
1;80x45;5x5;2240600
1;80x45;7x7;4408300
1;80x45;9x9;7249100
1;80x45;11x11;16120100
1;80x45;13x13;15770200
1;80x45;15x15;23842200
5;1280x720;3x3;272289400
5;1280x720;5x5;808189700
5;1280x720;7x7;1390932900
5;1280x720;9x9;2038909600
5;1280x720;11x11;3132823800
5;1280x720;13x13;4391756000
5;1280x720;15x15;5900950800
4;640x360;3x3;62558200
4;640x360;5x5;145349700
4;640x360;7x7;308830000
4;640x360;9x9;516158900
4;640x360;11x11;766943100
4;640x360;13x13;1069746800
4;640x360;15x15;1753117800
3;320x180;3x3;21175700
3;320x180;5x5;55052800
3;320x180;7x7;109271100
3;320x180;9x9;171526400
3;320x180;11x11;260060400
3;320x180;13x13;351488000
3;320x180;15x15;494485500
2;160x90;3x3;4142600
2;160x90;5x5;9613300
2;160x90;7x7;26733400
2;160x90;9x9;44778800
2;160x90;11x11;63817100
2;160x90;13x13;80215400
2;160x90;15x15;110467800
1;80x45;3x3;764100
1;80x45;5x5;2464900
1;80x45;7x7;6455900
1;80x45;9x9;7583000
1;80x45;11x11;10649400
1;80x45;13x13;21673800
1;80x45;15x15;19766100
5;1280x720;3x3;210938200
5;1280x720;5x5;636424800
5;1280x720;7x7;1230680900
5;1280x720;9x9;2038664200
5;1280x720;11x11;3100109100
5;1280x720;13x13;5079747900
5;1280x720;15x15;6704428900
4;640x360;3x3;51600600
4;640x360;5x5;149020000
4;640x360;7x7;304828900
4;640x360;9x9;524985500
4;640x360;11x11;790803200
4;640x360;13x13;1350705100
4;640x360;15x15;1908892300
3;320x180;3x3;18037100
3;320x180;5x5;55550700
3;320x180;7x7;110505300
3;320x180;9x9;165636000
3;320x180;11x11;189749600
3;320x180;13x13;271789100
3;320x180;15x15;362516500
2;160x90;3x3;4666500
2;160x90;5x5;9172700
2;160x90;7x7;20982500
2;160x90;9x9;33530900
2;160x90;11x11;44469300
2;160x90;13x13;74783400
2;160x90;15x15;95992500
1;80x45;3x3;843300
1;80x45;5x5;2122300
1;80x45;7x7;4136500
1;80x45;9x9;8206200
1;80x45;11x11;10089100
1;80x45;13x13;17350200
1;80x45;15x15;20333700
5;1280x720;3x3;209616200
5;1280x720;5x5;646191400
5;1280x720;7x7;1378706900
5;1280x720;9x9;2182547000
5;1280x720;11x11;3242302200
5;1280x720;13x13;5122925200
5;1280x720;15x15;6357985900
4;640x360;3x3;65972600
4;640x360;5x5;195491600
4;640x360;7x7;428116500
4;640x360;9x9;658530200
4;640x360;11x11;962690200
4;640x360;13x13;1148545100
4;640x360;15x15;1494360600
3;320x180;3x3;14086800
3;320x180;5x5;43174800
3;320x180;7x7;84514200
3;320x180;9x9;158701000
3;320x180;11x11;207604300
3;320x180;13x13;286966900
3;320x180;15x15;445833300
2;160x90;3x3;2870600
2;160x90;5x5;9548900
2;160x90;7x7;16946500
2;160x90;9x9;42663000
2;160x90;11x11;56008300
2;160x90;13x13;85823500
2;160x90;15x15;88597700
1;80x45;3x3;903700
1;80x45;5x5;4928700
1;80x45;7x7;9266700
1;80x45;9x9;9787100
1;80x45;11x11;16340200
1;80x45;13x13;20851200
1;80x45;15x15;21407300
5;1280x720;3x3;237836100
5;1280x720;5x5;731775800
5;1280x720;7x7;1375362700
5;1280x720;9x9;2332551700
5;1280x720;11x11;3484780800
5;1280x720;13x13;4668156500
5;1280x720;15x15;6859706800
4;640x360;3x3;68446700
4;640x360;5x5;162811500
4;640x360;7x7;340565800
4;640x360;9x9;569996500
4;640x360;11x11;847227200
4;640x360;13x13;1153638100
4;640x360;15x15;1497403800
3;320x180;3x3;22444000
