size;resolution;window_size;nanoseconds
5;1280x720;3x3;4951200
5;1280x720;5x5;2942600
5;1280x720;7x7;41214300
5;1280x720;9x9;2183100
5;1280x720;11x11;14945700
5;1280x720;13x13;44935800
5;1280x720;15x15;10022600
4;640x360;3x3;1076100
4;640x360;5x5;30619000
4;640x360;7x7;30934800
4;640x360;9x9;35287400
4;640x360;11x11;30511100
4;640x360;13x13;15656400
4;640x360;15x15;1003500
3;320x180;3x3;1349700
3;320x180;5x5;1095500
3;320x180;7x7;36550600
3;320x180;9x9;31340400
3;320x180;11x11;31310900
3;320x180;13x13;31974700
3;320x180;15x15;31879000
2;160x90;3x3;31580700
2;160x90;5x5;426500
2;160x90;7x7;1543100
2;160x90;9x9;693600
2;160x90;11x11;19007200
2;160x90;13x13;31097300
2;160x90;15x15;16287700
1;80x45;3x3;29770000
1;80x45;5x5;30625400
1;80x45;7x7;30795800
1;80x45;9x9;16458500
1;80x45;11x11;32421900
1;80x45;13x13;31356000
1;80x45;15x15;360200
5;1280x720;3x3;2403600
5;1280x720;5x5;1861900
5;1280x720;7x7;1917800
5;1280x720;9x9;2091800
5;1280x720;11x11;2006200
5;1280x720;13x13;1780700
5;1280x720;15x15;1744800
4;640x360;3x3;820300
4;640x360;5x5;800500
4;640x360;7x7;734000
4;640x360;9x9;682800
4;640x360;11x11;667700
4;640x360;13x13;679000
4;640x360;15x15;791700
3;320x180;3x3;458800
3;320x180;5x5;417500
3;320x180;7x7;531400
3;320x180;9x9;539100
3;320x180;11x11;482300
3;320x180;13x13;409000
3;320x180;15x15;381300
2;160x90;3x3;341200
2;160x90;5x5;338600
2;160x90;7x7;317000
2;160x90;9x9;321600
2;160x90;11x11;318800
2;160x90;13x13;319700
2;160x90;15x15;341800
1;80x45;3x3;351800
1;80x45;5x5;304700
1;80x45;7x7;353500
1;80x45;9x9;310600
1;80x45;11x11;387800
1;80x45;13x13;318500
1;80x45;15x15;297500
5;1280x720;3x3;33110800
5;1280x720;5x5;28232300
5;1280x720;7x7;45081500
5;1280x720;9x9;15500300
5;1280x720;11x11;29829000
5;1280x720;13x13;27950500
5;1280x720;15x15;46787300
4;640x360;3x3;15526700
4;640x360;5x5;11350600
4;640x360;7x7;31600800
4;640x360;9x9;16015500
4;640x360;11x11;837800
4;640x360;13x13;5151000
4;640x360;15x15;962300
3;320x180;3x3;990400
3;320x180;5x5;992500
3;320x180;7x7;8260900
3;320x180;9x9;551800
3;320x180;11x11;35008300
3;320x180;13x13;15570400
3;320x180;15x15;21927200
2;160x90;3x3;597000
2;160x90;5x5;39419700
2;160x90;7x7;16677800
2;160x90;9x9;635100
2;160x90;11x11;28408800
2;160x90;13x13;31382400
2;160x90;15x15;4419200
1;80x45;3x3;608100
1;80x45;5x5;628900
1;80x45;7x7;2937200
1;80x45;9x9;567800
1;80x45;11x11;464800
1;80x45;13x13;8966200
1;80x45;15x15;13375700
5;1280x720;3x3;2522200
5;1280x720;5x5;2027900
5;1280x720;7x7;1731700
5;1280x720;9x9;2065400
5;1280x720;11x11;1921700
5;1280x720;13x13;1896200
5;1280x720;15x15;2410600
4;640x360;3x3;1118400
4;640x360;5x5;749400
4;640x360;7x7;683700
4;640x360;9x9;677300
4;640x360;11x11;708100
4;640x360;13x13;694600
4;640x360;15x15;703900
3;320x180;3x3;435800
3;320x180;5x5;462500
3;320x180;7x7;475000
3;320x180;9x9;501900
3;320x180;11x11;426400
3;320x180;13x13;392200
3;320x180;15x15;477100
2;160x90;3x3;346300
2;160x90;5x5;314500
2;160x90;7x7;305000
2;160x90;9x9;410300
2;160x90;11x11;434600
2;160x90;13x13;300100
2;160x90;15x15;309000
1;80x45;3x3;300700
1;80x45;5x5;296600
1;80x45;7x7;296000
1;80x45;9x9;301600
1;80x45;11x11;299200
1;80x45;13x13;298300
1;80x45;15x15;299800
5;1280x720;3x3;46886600
5;1280x720;5x5;16436800
5;1280x720;7x7;21288400
5;1280x720;9x9;6451100
5;1280x720;11x11;24334600
5;1280x720;13x13;19514300
5;1280x720;15x15;27266200
4;640x360;3x3;31160200
4;640x360;5x5;1087500
4;640x360;7x7;31308300
4;640x360;9x9;15943600
4;640x360;11x11;11759200
4;640x360;13x13;2436400
4;640x360;15x15;837900
3;320x180;3x3;875800
3;320x180;5x5;586600
3;320x180;7x7;856100
3;320x180;9x9;963000
3;320x180;11x11;7488400
3;320x180;13x13;22402200
3;320x180;15x15;801000
2;160x90;3x3;638200
2;160x90;5x5;552600
2;160x90;7x7;464100
2;160x90;9x9;4493000
2;160x90;11x11;6833000
2;160x90;13x13;9332100
2;160x90;15x15;12100100
1;80x45;3x3;672600
1;80x45;5x5;643200
1;80x45;7x7;709400
1;80x45;9x9;536400
1;80x45;11x11;2957500
1;80x45;13x13;4578900
1;80x45;15x15;5861500
5;1280x720;3x3;2008000
5;1280x720;5x5;1877100
5;1280x720;7x7;1864600
5;1280x720;9x9;1983800
5;1280x720;11x11;43644700
5;1280x720;13x13;2710700
5;1280x720;15x15;35593500
4;640x360;3x3;1227400
4;640x360;5x5;1216300
4;640x360;7x7;37155500
4;640x360;9x9;49544000
4;640x360;11x11;21889500
4;640x360;13x13;904300
4;640x360;15x15;994000
3;320x180;3x3;831400
3;320x180;5x5;31471400
3;320x180;7x7;32124900
3;320x180;9x9;31177300
3;320x180;11x11;15648300
3;320x180;13x13;6310400
3;320x180;15x15;866100
2;160x90;3x3;460000
2;160x90;5x5;1038200
2;160x90;7x7;47515100
2;160x90;9x9;12437500
2;160x90;11x11;16572600
2;160x90;13x13;16489000
2;160x90;15x15;16669000
1;80x45;3x3;32209300
1;80x45;5x5;16376400
1;80x45;7x7;816000
1;80x45;9x9;1731700
1;80x45;11x11;763400
1;80x45;13x13;914900
1;80x45;15x15;16445700
5;1280x720;3x3;2938500
5;1280x720;5x5;2091500
5;1280x720;7x7;1871800
5;1280x720;9x9;1697300
5;1280x720;11x11;1710100
5;1280x720;13x13;1792600
5;1280x720;15x15;1758200
4;640x360;3x3;955400
4;640x360;5x5;633400
4;640x360;7x7;763900
4;640x360;9x9;822800
4;640x360;11x11;667900
4;640x360;13x13;605900
4;640x360;15x15;630000
3;320x180;3x3;401100
3;320x180;5x5;382400
3;320x180;7x7;711700
3;320x180;9x9;427700
3;320x180;11x11;400400
3;320x180;13x13;385400
3;320x180;15x15;398700
2;160x90;3x3;316600
2;160x90;5x5;317300
2;160x90;7x7;368000
2;160x90;9x9;309000
2;160x90;11x11;324000
2;160x90;13x13;316700
2;160x90;15x15;312000
1;80x45;3x3;303600
1;80x45;5x5;299800
1;80x45;7x7;358500
1;80x45;9x9;292800
1;80x45;11x11;297900
1;80x45;13x13;384400
1;80x45;15x15;384500
5;1280x720;3x3;3303900
5;1280x720;5x5;47970700
5;1280x720;7x7;18369200
5;1280x720;9x9;27619000
5;1280x720;11x11;2940600
5;1280x720;13x13;32036500
5;1280x720;15x15;32370300
4;640x360;3x3;17007600
4;640x360;5x5;17439600
4;640x360;7x7;16935700
4;640x360;9x9;15739600
4;640x360;11x11;15033300
4;640x360;13x13;1085600
4;640x360;15x15;1534400
3;320x180;3x3;761500
3;320x180;5x5;1237900
3;320x180;7x7;35335200
3;320x180;9x9;15879800
3;320x180;11x11;15360900
3;320x180;13x13;31491400
3;320x180;15x15;30556000
2;160x90;3x3;15472600
2;160x90;5x5;32043500
2;160x90;7x7;16356300
2;160x90;9x9;28159600
2;160x90;11x11;4512400
2;160x90;13x13;590100
2;160x90;15x15;544800
1;80x45;3x3;822300
1;80x45;5x5;830100
1;80x45;7x7;11323800
1;80x45;9x9;859100
1;80x45;11x11;934700
1;80x45;13x13;639200
1;80x45;15x15;21920300
5;1280x720;3x3;2148100
5;1280x720;5x5;1773200
5;1280x720;7x7;1710200
5;1280x720;9x9;1748500
5;1280x720;11x11;1690000
5;1280x720;13x13;1991500
5;1280x720;15x15;1781700
4;640x360;3x3;1060300
4;640x360;5x5;861300
4;640x360;7x7;821400
4;640x360;9x9;730500
4;640x360;11x11;642300
4;640x360;13x13;627100
4;640x360;15x15;687800
3;320x180;3x3;375300
3;320x180;5x5;371200
3;320x180;7x7;375300
3;320x180;9x9;389600
3;320x180;11x11;370900
3;320x180;13x13;372400
3;320x180;15x15;374600
2;160x90;3x3;301100
2;160x90;5x5;312300
2;160x90;7x7;408400
2;160x90;9x9;417700
2;160x90;11x11;320700
2;160x90;13x13;319400
2;160x90;15x15;318300
1;80x45;3x3;296200
1;80x45;5x5;306300
1;80x45;7x7;311100
1;80x45;9x9;304500
1;80x45;11x11;299200
1;80x45;13x13;304400
1;80x45;15x15;317400
5;1280x720;3x3;23662100
5;1280x720;5x5;4923600
5;1280x720;7x7;40782000
5;1280x720;9x9;31864700
5;1280x720;11x11;15767900
5;1280x720;13x13;32740300
5;1280x720;15x15;17105500
4;640x360;3x3;15029900
4;640x360;5x5;31471900
4;640x360;7x7;908900
4;640x360;9x9;810600
4;640x360;11x11;4880600
4;640x360;13x13;11661600
4;640x360;15x15;13674000
3;320x180;3x3;779600
3;320x180;5x5;13182500
3;320x180;7x7;16957500
3;320x180;9x9;20958200
3;320x180;11x11;748100
3;320x180;13x13;31764900
3;320x180;15x15;1574100
2;160x90;3x3;13905400
2;160x90;5x5;30427200
2;160x90;7x7;21418200
2;160x90;9x9;626800
2;160x90;11x11;413700
2;160x90;13x13;3167200
2;160x90;15x15;5763300
1;80x45;3x3;560400
1;80x45;5x5;379400
1;80x45;7x7;13206500
1;80x45;9x9;18377600
1;80x45;11x11;24483200
1;80x45;13x13;549600
1;80x45;15x15;432400
5;1280x720;3x3;2596600
5;1280x720;5x5;1937200
5;1280x720;7x7;2002000
5;1280x720;9x9;1870600
5;1280x720;11x11;1715800
5;1280x720;13x13;1803400
5;1280x720;15x15;1843900
4;640x360;3x3;831700
4;640x360;5x5;739800
4;640x360;7x7;699700
4;640x360;9x9;899800
4;640x360;11x11;872700
4;640x360;13x13;847900
4;640x360;15x15;643200
3;320x180;3x3;398200
3;320x180;5x5;357500
3;320x180;7x7;364200
3;320x180;9x9;353100
3;320x180;11x11;356900
3;320x180;13x13;640500
3;320x180;15x15;411500
2;160x90;3x3;339900
2;160x90;5x5;343300
2;160x90;7x7;344900
2;160x90;9x9;327700
2;160x90;11x11;312400
2;160x90;13x13;325300
2;160x90;15x15;322300
1;80x45;3x3;291400
1;80x45;5x5;325500
1;80x45;7x7;301500
1;80x45;9x9;302700
1;80x45;11x11;294100
1;80x45;13x13;316600
1;80x45;15x15;342700
5;1280x720;3x3;34962400
5;1280x720;5x5;2649000
5;1280x720;7x7;2426300
5;1280x720;9x9;2797500
5;1280x720;11x11;26561300
5;1280x720;13x13;15840800
5;1280x720;15x15;6330800
4;640x360;3x3;31974900
4;640x360;5x5;26242000
4;640x360;7x7;2330200
4;640x360;9x9;4941300
4;640x360;11x11;6565500
4;640x360;13x13;9911600
4;640x360;15x15;930000
3;320x180;3x3;600500
3;320x180;5x5;3725800
3;320x180;7x7;1011500
3;320x180;9x9;2223000
3;320x180;11x11;3087400
3;320x180;13x13;4676800
3;320x180;15x15;6660300
2;160x90;3x3;9321300
2;160x90;5x5;11985600
2;160x90;7x7;945300
2;160x90;9x9;1312600
2;160x90;11x11;2113600
2;160x90;13x13;3379100
2;160x90;15x15;631100
1;80x45;3x3;400400
1;80x45;5x5;5790500
1;80x45;7x7;7482500
1;80x45;9x9;546400
1;80x45;11x11;611700
1;80x45;13x13;562700
1;80x45;15x15;508300
5;1280x720;3x3;19493700
5;1280x720;5x5;1920700
5;1280x720;7x7;30062700
5;1280x720;9x9;2237100
5;1280x720;11x11;54108100
5;1280x720;13x13;2941800
5;1280x720;15x15;40504700
4;640x360;3x3;33116700
4;640x360;5x5;32107900
4;640x360;7x7;874400
4;640x360;9x9;1786400
4;640x360;11x11;1047300
4;640x360;13x13;19947200
4;640x360;15x15;32444100
3;320x180;3x3;16182100
3;320x180;5x5;16052400
3;320x180;7x7;15858300
3;320x180;9x9;30415500
3;320x180;11x11;1042800
3;320x180;13x13;1024700
3;320x180;15x15;753500
2;160x90;3x3;25846800
2;160x90;5x5;31911900
2;160x90;7x7;16618600
2;160x90;9x9;12793100
2;160x90;11x11;15056500
2;160x90;13x13;16170600
2;160x90;15x15;15235600
1;80x45;3x3;15331000
1;80x45;5x5;16273400
1;80x45;7x7;15680500
1;80x45;9x9;616400
1;80x45;11x11;1143900
1;80x45;13x13;978700
1;80x45;15x15;1010400
5;1280x720;3x3;2195500
5;1280x720;5x5;1827600
5;1280x720;7x7;1778400
5;1280x720;9x9;1834300
5;1280x720;11x11;1764400
5;1280x720;13x13;1801600
5;1280x720;15x15;2053800
4;640x360;3x3;879400
4;640x360;5x5;699400
4;640x360;7x7;633400
4;640x360;9x9;631500
4;640x360;11x11;677600
4;640x360;13x13;630100
4;640x360;15x15;620900
3;320x180;3x3;382000
3;320x180;5x5;390600
3;320x180;7x7;380000
3;320x180;9x9;382500
3;320x180;11x11;400200
3;320x180;13x13;463800
3;320x180;15x15;441400
2;160x90;3x3;362100
2;160x90;5x5;449300
2;160x90;7x7;496800
2;160x90;9x9;321700
2;160x90;11x11;360800
2;160x90;13x13;400700
2;160x90;15x15;422200
1;80x45;3x3;307100
1;80x45;5x5;301400
1;80x45;7x7;320800
1;80x45;9x9;311000
1;80x45;11x11;306100
1;80x45;13x13;331000
1;80x45;15x15;372400
5;1280x720;3x3;2863100
5;1280x720;5x5;48840400
5;1280x720;7x7;32105500
5;1280x720;9x9;29244600
5;1280x720;11x11;3463700
5;1280x720;13x13;52756400
5;1280x720;15x15;29756100
4;640x360;3x3;15980500
4;640x360;5x5;16139800
4;640x360;7x7;14994300
4;640x360;9x9;16313400
4;640x360;11x11;17446900
4;640x360;13x13;15275200
4;640x360;15x15;4675200
3;320x180;3x3;766600
3;320x180;5x5;1439700
3;320x180;7x7;1062400
3;320x180;9x9;34424400
3;320x180;11x11;16360800
3;320x180;13x13;16758400
3;320x180;15x15;15932000
2;160x90;3x3;16112300
2;160x90;5x5;16261700
2;160x90;7x7;15139900
2;160x90;9x9;15623100
2;160x90;11x11;16175500
2;160x90;13x13;16157500
2;160x90;15x15;31629800
1;80x45;3x3;871700
1;80x45;5x5;866600
1;80x45;7x7;4812100
1;80x45;9x9;573200
1;80x45;11x11;628100
1;80x45;13x13;808000
1;80x45;15x15;1352800
5;1280x720;3x3;3127900
5;1280x720;5x5;1901900
5;1280x720;7x7;1739100
5;1280x720;9x9;2062500
5;1280x720;11x11;1735700
5;1280x720;13x13;1657800
5;1280x720;15x15;1629400
4;640x360;3x3;863500
4;640x360;5x5;825800
4;640x360;7x7;713800
4;640x360;9x9;716300
4;640x360;11x11;727300
4;640x360;13x13;674600
4;640x360;15x15;624400
3;320x180;3x3;487700
3;320x180;5x5;385200
3;320x180;7x7;412600
3;320x180;9x9;367800
3;320x180;11x11;444800
3;320x180;13x13;383400
3;320x180;15x15;370900
2;160x90;3x3;314900
2;160x90;5x5;383700
2;160x90;7x7;331200
2;160x90;9x9;325800
2;160x90;11x11;328800
2;160x90;13x13;341200
2;160x90;15x15;337500
1;80x45;3x3;340500
1;80x45;5x5;416900
1;80x45;7x7;321800
1;80x45;9x9;307100
1;80x45;11x11;301500
1;80x45;13x13;361700
1;80x45;15x15;339100
5;1280x720;3x3;3569800
5;1280x720;5x5;14422400
5;1280x720;7x7;18124700
5;1280x720;9x9;32068400
5;1280x720;11x11;14269700
5;1280x720;13x13;18240200
5;1280x720;15x15;29392200
4;640x360;3x3;15687600
4;640x360;5x5;15911300
4;640x360;7x7;17747800
4;640x360;9x9;31382600
4;640x360;11x11;5253600
4;640x360;13x13;2008600
4;640x360;15x15;4943800
3;320x180;3x3;11717300
3;320x180;5x5;688900
3;320x180;7x7;5424000
3;320x180;9x9;25493200
3;320x180;11x11;1280800
3;320x180;13x13;16280200
3;320x180;15x15;27715100
2;160x90;3x3;791100
2;160x90;5x5;15993700
2;160x90;7x7;25015500
2;160x90;9x9;1249700
2;160x90;11x11;16502800
2;160x90;13x13;16453500
2;160x90;15x15;15936500
1;80x45;3x3;923700
1;80x45;5x5;735900
1;80x45;7x7;520400
1;80x45;9x9;5505500
1;80x45;11x11;9126200
1;80x45;13x13;13361300
1;80x45;15x15;18260900
5;1280x720;3x3;2641600
5;1280x720;5x5;1899900
5;1280x720;7x7;1926100
5;1280x720;9x9;1982400
5;1280x720;11x11;1926200
5;1280x720;13x13;1852600
5;1280x720;15x15;2208000
4;640x360;3x3;753000
4;640x360;5x5;773700
4;640x360;7x7;798800
4;640x360;9x9;699200
4;640x360;11x11;678600
4;640x360;13x13;810500
4;640x360;15x15;720600
3;320x180;3x3;476700
3;320x180;5x5;451000
3;320x180;7x7;480600
3;320x180;9x9;417500
3;320x180;11x11;388800
3;320x180;13x13;359500
3;320x180;15x15;361500
2;160x90;3x3;420700
2;160x90;5x5;301400
2;160x90;7x7;430000
2;160x90;9x9;516800
2;160x90;11x11;313900
2;160x90;13x13;313500
2;160x90;15x15;392000
1;80x45;3x3;1140300
1;80x45;5x5;439900
1;80x45;7x7;598600
1;80x45;9x9;672700
1;80x45;11x11;396300
1;80x45;13x13;822300
1;80x45;15x15;314700
5;1280x720;3x3;48201900
5;1280x720;5x5;6296400
5;1280x720;7x7;14011200
5;1280x720;9x9;36585800
5;1280x720;11x11;33039200
5;1280x720;13x13;47798300
5;1280x720;15x15;46380900
4;640x360;3x3;12279800
4;640x360;5x5;2721500
4;640x360;7x7;4522200
4;640x360;9x9;6416100
4;640x360;11x11;11577900
4;640x360;13x13;1170900
4;640x360;15x15;1325600
3;320x180;3x3;2282400
3;320x180;5x5;25179700
3;320x180;7x7;1210400
3;320x180;9x9;766300
3;320x180;11x11;1378600
3;320x180;13x13;1931500
3;320x180;15x15;743100
2;160x90;3x3;435300
2;160x90;5x5;1113900
2;160x90;7x7;731100
2;160x90;9x9;1027700
2;160x90;11x11;904400
2;160x90;13x13;983900
2;160x90;15x15;1237100
1;80x45;3x3;502100
1;80x45;5x5;702000
1;80x45;7x7;414200
1;80x45;9x9;514900
1;80x45;11x11;485700
1;80x45;13x13;491700
1;80x45;15x15;411200
5;1280x720;3x3;3831400
5;1280x720;5x5;7058200
5;1280x720;7x7;3008700
5;1280x720;9x9;42940700
5;1280x720;11x11;3262300
5;1280x720;13x13;46442400
5;1280x720;15x15;29836000
4;640x360;3x3;1792100
4;640x360;5x5;24593500
4;640x360;7x7;31821200
4;640x360;9x9;31018600
4;640x360;11x11;30159700
4;640x360;13x13;16165800
4;640x360;15x15;1081900
3;320x180;3x3;1454200
3;320x180;5x5;2686800
3;320x180;7x7;13675800
3;320x180;9x9;16641000
3;320x180;11x11;17279700
3;320x180;13x13;31609900
3;320x180;15x15;15800100
2;160x90;3x3;14130900
2;160x90;5x5;16505400
2;160x90;7x7;31458300
2;160x90;9x9;10139200
2;160x90;11x11;786400
2;160x90;13x13;896100
2;160x90;15x15;1078300
1;80x45;3x3;792500
1;80x45;5x5;16318700
1;80x45;7x7;16993100
1;80x45;9x9;30923900
1;80x45;11x11;31657000
1;80x45;13x13;31081800
1;80x45;15x15;30839800
5;1280x720;3x3;2308500
5;1280x720;5x5;2283900
5;1280x720;7x7;2079900
5;1280x720;9x9;1790600
5;1280x720;11x11;1846800
5;1280x720;13x13;1788800
5;1280x720;15x15;2099200
4;640x360;3x3;842000
4;640x360;5x5;658600
4;640x360;7x7;684500
4;640x360;9x9;764700
4;640x360;11x11;738600
4;640x360;13x13;666100
4;640x360;15x15;755500
3;320x180;3x3;373900
3;320x180;5x5;362800
3;320x180;7x7;387700
3;320x180;9x9;378500
3;320x180;11x11;350100
3;320x180;13x13;366400
3;320x180;15x15;359900
2;160x90;3x3;404500
2;160x90;5x5;445300
2;160x90;7x7;394600
2;160x90;9x9;383100
2;160x90;11x11;371600
2;160x90;13x13;306100
2;160x90;15x15;301200
1;80x45;3x3;282800
1;80x45;5x5;284100
1;80x45;7x7;285000
1;80x45;9x9;283800
1;80x45;11x11;290800
1;80x45;13x13;287600
1;80x45;15x15;368900
5;1280x720;3x3;48088300
5;1280x720;5x5;32825000
5;1280x720;7x7;18065600
5;1280x720;9x9;31457100
5;1280x720;11x11;36821100
5;1280x720;13x13;4344600
5;1280x720;15x15;30891700
4;640x360;3x3;30990300
4;640x360;5x5;32111500
4;640x360;7x7;15968700
4;640x360;9x9;30463800
4;640x360;11x11;31447300
4;640x360;13x13;31908500
4;640x360;15x15;16760400
3;320x180;3x3;832200
3;320x180;5x5;693100
3;320x180;7x7;4976600
3;320x180;9x9;1115100
3;320x180;11x11;1121400
3;320x180;13x13;1176600
3;320x180;15x15;18379600
2;160x90;3x3;1970100
2;160x90;5x5;12601600
2;160x90;7x7;24503200
2;160x90;9x9;22120700
2;160x90;11x11;30863200
2;160x90;13x13;1004100
2;160x90;15x15;41102100
1;80x45;3x3;31400400
1;80x45;5x5;515200
1;80x45;7x7;1681800
1;80x45;9x9;3096300
1;80x45;11x11;540000
1;80x45;13x13;1053000
1;80x45;15x15;8863900
5;1280x720;3x3;2106200
5;1280x720;5x5;1736800
5;1280x720;7x7;1925500
5;1280x720;9x9;1737000
5;1280x720;11x11;1748100
5;1280x720;13x13;1828100
5;1280x720;15x15;1737800
4;640x360;3x3;811700
4;640x360;5x5;1582700
4;640x360;7x7;742200
4;640x360;9x9;1218800
4;640x360;11x11;724400
4;640x360;13x13;709500
4;640x360;15x15;602300
3;320x180;3x3;384500
3;320x180;5x5;441500
3;320x180;7x7;358400
3;320x180;9x9;357500
3;320x180;11x11;375400
3;320x180;13x13;352000
3;320x180;15x15;533600
2;160x90;3x3;385500
2;160x90;5x5;360500
2;160x90;7x7;340100
2;160x90;9x9;329300
2;160x90;11x11;461600
2;160x90;13x13;403400
2;160x90;15x15;423500
1;80x45;3x3;463900
1;80x45;5x5;332300
1;80x45;7x7;327000
1;80x45;9x9;337900
1;80x45;11x11;292100
1;80x45;13x13;283700
1;80x45;15x15;337400
5;1280x720;3x3;32209400
5;1280x720;5x5;47192400
5;1280x720;7x7;2441000
5;1280x720;9x9;14055700
5;1280x720;11x11;2757900
5;1280x720;13x13;39443200
5;1280x720;15x15;3812100
4;640x360;3x3;30699800
4;640x360;5x5;12970800
4;640x360;7x7;17387700
4;640x360;9x9;31660400
4;640x360;11x11;19547900
4;640x360;13x13;2185900
4;640x360;15x15;3723200
3;320x180;3x3;5986000
3;320x180;5x5;9303700
3;320x180;7x7;13504000
3;320x180;9x9;18326600
3;320x180;11x11;16939200
3;320x180;13x13;1220600
3;320x180;15x15;588600
2;160x90;3x3;598400
2;160x90;5x5;673400
2;160x90;7x7;589100
2;160x90;9x9;711300
2;160x90;11x11;738800
2;160x90;13x13;573700
2;160x90;15x15;491200
1;80x45;3x3;476000
1;80x45;5x5;2219700
1;80x45;7x7;3107300
1;80x45;9x9;4645400
1;80x45;11x11;5804500
1;80x45;13x13;7588000
1;80x45;15x15;339300
5;1280x720;3x3;19694300
5;1280x720;5x5;3299300
5;1280x720;7x7;6231100
5;1280x720;9x9;51960700
5;1280x720;11x11;2512900
5;1280x720;13x13;3185800
5;1280x720;15x15;47690000
4;640x360;3x3;31047000
4;640x360;5x5;1053700
4;640x360;7x7;1332400
4;640x360;9x9;2118300
4;640x360;11x11;21802100
4;640x360;13x13;15247700
4;640x360;15x15;1873700
3;320x180;3x3;14824400
3;320x180;5x5;30050000
3;320x180;7x7;16012800
3;320x180;9x9;27445600
3;320x180;11x11;844200
3;320x180;13x13;1280300
3;320x180;15x15;1504900
2;160x90;3x3;14930200
2;160x90;5x5;16149000
2;160x90;7x7;11580500
2;160x90;9x9;31819300
2;160x90;11x11;15684500
2;160x90;13x13;32075700
2;160x90;15x15;32069600
1;80x45;3x3;802400
1;80x45;5x5;1292800
1;80x45;7x7;430900
1;80x45;9x9;1078600
1;80x45;11x11;15272600
1;80x45;13x13;31366400
1;80x45;15x15;32080300
5;1280x720;3x3;2516800
5;1280x720;5x5;1799400
5;1280x720;7x7;1737900
5;1280x720;9x9;2201800
5;1280x720;11x11;1690500
5;1280x720;13x13;1664100
5;1280x720;15x15;1623400
4;640x360;3x3;753500
4;640x360;5x5;592400
4;640x360;7x7;741100
4;640x360;9x9;668600
4;640x360;11x11;600500
4;640x360;13x13;595900
4;640x360;15x15;725300
3;320x180;3x3;444300
3;320x180;5x5;422800
3;320x180;7x7;399500
3;320x180;9x9;394500
3;320x180;11x11;383400
3;320x180;13x13;419700
3;320x180;15x15;380400
2;160x90;3x3;379400
2;160x90;5x5;394100
2;160x90;7x7;386000
2;160x90;9x9;385200
2;160x90;11x11;389000
2;160x90;13x13;389100
2;160x90;15x15;379800
1;80x45;3x3;381500
1;80x45;5x5;334600
1;80x45;7x7;373900
1;80x45;9x9;317700
1;80x45;11x11;363700
1;80x45;13x13;342900
1;80x45;15x15;302800
5;1280x720;3x3;22058700
5;1280x720;5x5;3170500
5;1280x720;7x7;47025500
5;1280x720;9x9;33171300
5;1280x720;11x11;48107300
5;1280x720;13x13;16050500
5;1280x720;15x15;27276400
4;640x360;3x3;29943900
4;640x360;5x5;31652200
4;640x360;7x7;16365500
4;640x360;9x9;16271300
4;640x360;11x11;1400600
4;640x360;13x13;14942100
4;640x360;15x15;15458600
3;320x180;3x3;31870200
3;320x180;5x5;16584600
3;320x180;7x7;12413500
3;320x180;9x9;1038700
3;320x180;11x11;730000
3;320x180;13x13;867800
3;320x180;15x15;872700
2;160x90;3x3;11155500
2;160x90;5x5;21730500
2;160x90;7x7;674900
2;160x90;9x9;12406100
2;160x90;11x11;3269100
2;160x90;13x13;11722700
2;160x90;15x15;27762200
1;80x45;3x3;19425700
1;80x45;5x5;31585200
1;80x45;7x7;768600
1;80x45;9x9;36952700
1;80x45;11x11;31256300
1;80x45;13x13;755900
1;80x45;15x15;2000800
5;1280x720;3x3;2670400
5;1280x720;5x5;2440600
5;1280x720;7x7;2681700
5;1280x720;9x9;2981400
5;1280x720;11x11;2873800
5;1280x720;13x13;2738800
5;1280x720;15x15;2921200
4;640x360;3x3;984300
4;640x360;5x5;909700
4;640x360;7x7;835600
4;640x360;9x9;865800
4;640x360;11x11;646700
4;640x360;13x13;1204100
4;640x360;15x15;668200
3;320x180;3x3;497100
3;320x180;5x5;520400
3;320x180;7x7;513800
3;320x180;9x9;675700
3;320x180;11x11;616500
3;320x180;13x13;679000
3;320x180;15x15;641500
2;160x90;3x3;574900
2;160x90;5x5;598600
2;160x90;7x7;373100
2;160x90;9x9;500300
2;160x90;11x11;501300
2;160x90;13x13;642000
2;160x90;15x15;433200
1;80x45;3x3;402000
1;80x45;5x5;464400
1;80x45;7x7;420600
1;80x45;9x9;522200
1;80x45;11x11;371300
1;80x45;13x13;393400
1;80x45;15x15;374900
5;1280x720;3x3;46431100
5;1280x720;5x5;47390900
5;1280x720;7x7;3781800
5;1280x720;9x9;13875500
5;1280x720;11x11;4003700
5;1280x720;13x13;4086800
5;1280x720;15x15;27553700
4;640x360;3x3;31556700
4;640x360;5x5;8222500
4;640x360;7x7;36633500
4;640x360;9x9;16189900
4;640x360;11x11;16388300
4;640x360;13x13;997200
4;640x360;15x15;903500
3;320x180;3x3;908900
3;320x180;5x5;6154800
3;320x180;7x7;840800
3;320x180;9x9;9161500
3;320x180;11x11;14197900
3;320x180;13x13;937800
3;320x180;15x15;13164200
2;160x90;3x3;5840600
2;160x90;5x5;22697500
2;160x90;7x7;604200
2;160x90;9x9;930800
2;160x90;11x11;2240900
2;160x90;13x13;719500
2;160x90;15x15;3203600
1;80x45;3x3;488500
1;80x45;5x5;5581700
1;80x45;7x7;1154200
1;80x45;9x9;786700
1;80x45;11x11;726300
1;80x45;13x13;800700
1;80x45;15x15;799500
5;1280x720;3x3;2958000
