size;resolution;mask_size;nanoseconds
5;1280x720;3x3;2033900
5;1280x720;5x5;2224800
5;1280x720;7x7;2267200
5;1280x720;9x9;2616000
5;1280x720;11x11;3022300
5;1280x720;13x13;3229900
5;1280x720;15x15;3819000
4;640x360;3x3;612900
4;640x360;5x5;620900
4;640x360;7x7;690600
4;640x360;9x9;762700
4;640x360;11x11;833900
4;640x360;13x13;961000
4;640x360;15x15;1064700
3;320x180;3x3;391500
3;320x180;5x5;407700
3;320x180;7x7;435800
3;320x180;9x9;427900
3;320x180;11x11;444000
3;320x180;13x13;479100
3;320x180;15x15;564900
2;160x90;3x3;335300
2;160x90;5x5;343100
2;160x90;7x7;358100
2;160x90;9x9;347800
2;160x90;11x11;362500
2;160x90;13x13;376200
2;160x90;15x15;419900
1;80x45;3x3;367900
1;80x45;5x5;381400
1;80x45;7x7;332800
1;80x45;9x9;327400
1;80x45;11x11;335700
1;80x45;13x13;344700
1;80x45;15x15;356100
5;1280x720;3x3;1961900
5;1280x720;5x5;1929500
5;1280x720;7x7;2270700
5;1280x720;9x9;2470100
5;1280x720;11x11;3067100
5;1280x720;13x13;3828700
5;1280x720;15x15;4747900
4;640x360;3x3;1467500
4;640x360;5x5;890300
4;640x360;7x7;1225100
4;640x360;9x9;1070800
4;640x360;11x11;983200
4;640x360;13x13;1053400
4;640x360;15x15;1176900
3;320x180;3x3;415000
3;320x180;5x5;394800
3;320x180;7x7;414700
3;320x180;9x9;422300
3;320x180;11x11;450100
3;320x180;13x13;478300
3;320x180;15x15;506600
2;160x90;3x3;325600
2;160x90;5x5;331300
2;160x90;7x7;356400
2;160x90;9x9;347000
2;160x90;11x11;456300
2;160x90;13x13;435600
2;160x90;15x15;447100
1;80x45;3x3;335500
1;80x45;5x5;331800
1;80x45;7x7;321700
1;80x45;9x9;351400
1;80x45;11x11;349100
1;80x45;13x13;350700
1;80x45;15x15;364800
5;1280x720;3x3;2137200
5;1280x720;5x5;2091300
5;1280x720;7x7;2342500
5;1280x720;9x9;2618300
5;1280x720;11x11;2876200
5;1280x720;13x13;3260200
5;1280x720;15x15;3786900
4;640x360;3x3;659600
4;640x360;5x5;670100
4;640x360;7x7;720200
4;640x360;9x9;765600
4;640x360;11x11;907500
4;640x360;13x13;967200
4;640x360;15x15;1042600
3;320x180;3x3;419200
3;320x180;5x5;461100
3;320x180;7x7;417800
3;320x180;9x9;477300
3;320x180;11x11;473600
3;320x180;13x13;489900
3;320x180;15x15;511200
2;160x90;3x3;321700
2;160x90;5x5;325600
2;160x90;7x7;337400
2;160x90;9x9;364700
2;160x90;11x11;370800
2;160x90;13x13;379900
2;160x90;15x15;394800
1;80x45;3x3;313200
1;80x45;5x5;337900
1;80x45;7x7;340100
1;80x45;9x9;341000
1;80x45;11x11;345900
1;80x45;13x13;361900
1;80x45;15x15;392100
5;1280x720;3x3;2555700
5;1280x720;5x5;2116000
5;1280x720;7x7;2392500
5;1280x720;9x9;2820200
5;1280x720;11x11;3215200
5;1280x720;13x13;3323900
5;1280x720;15x15;3847100
4;640x360;3x3;641900
4;640x360;5x5;666700
4;640x360;7x7;803100
4;640x360;9x9;857200
4;640x360;11x11;909100
4;640x360;13x13;1038600
4;640x360;15x15;1317500
3;320x180;3x3;469700
3;320x180;5x5;397200
3;320x180;7x7;427000
3;320x180;9x9;454500
3;320x180;11x11;492500
3;320x180;13x13;486500
3;320x180;15x15;515700
2;160x90;3x3;329100
2;160x90;5x5;330600
2;160x90;7x7;429700
2;160x90;9x9;348500
2;160x90;11x11;358900
2;160x90;13x13;457700
2;160x90;15x15;403200
1;80x45;3x3;346700
1;80x45;5x5;315000
1;80x45;7x7;331600
1;80x45;9x9;389000
1;80x45;11x11;394300
1;80x45;13x13;354000
1;80x45;15x15;365600
5;1280x720;3x3;9169000
5;1280x720;5x5;2020800
5;1280x720;7x7;2149200
5;1280x720;9x9;2428000
5;1280x720;11x11;2822700
5;1280x720;13x13;3454500
5;1280x720;15x15;4310200
4;640x360;3x3;742300
4;640x360;5x5;934900
4;640x360;7x7;762300
4;640x360;9x9;808200
4;640x360;11x11;887600
4;640x360;13x13;991400
4;640x360;15x15;1086600
3;320x180;3x3;412600
3;320x180;5x5;421900
3;320x180;7x7;425400
3;320x180;9x9;425900
3;320x180;11x11;444700
3;320x180;13x13;480300
3;320x180;15x15;552600
2;160x90;3x3;352600
2;160x90;5x5;351900
2;160x90;7x7;363100
2;160x90;9x9;366900
2;160x90;11x11;385300
2;160x90;13x13;516400
2;160x90;15x15;568800
1;80x45;3x3;362000
1;80x45;5x5;436700
1;80x45;7x7;396500
1;80x45;9x9;389300
1;80x45;11x11;380300
1;80x45;13x13;402400
1;80x45;15x15;386900
5;1280x720;3x3;2059600
5;1280x720;5x5;2042300
5;1280x720;7x7;2275300
5;1280x720;9x9;2817600
5;1280x720;11x11;2904900
5;1280x720;13x13;3436500
5;1280x720;15x15;3952000
4;640x360;3x3;648800
4;640x360;5x5;725500
4;640x360;7x7;827000
4;640x360;9x9;801600
4;640x360;11x11;907400
4;640x360;13x13;1055200
4;640x360;15x15;1161200
3;320x180;3x3;470900
3;320x180;5x5;727800
3;320x180;7x7;456300
3;320x180;9x9;442900
3;320x180;11x11;597800
3;320x180;13x13;585000
3;320x180;15x15;547700
2;160x90;3x3;415900
2;160x90;5x5;388900
2;160x90;7x7;337700
2;160x90;9x9;459700
2;160x90;11x11;415000
2;160x90;13x13;455500
2;160x90;15x15;468200
1;80x45;3x3;413200
1;80x45;5x5;351700
1;80x45;7x7;337200
1;80x45;9x9;394000
1;80x45;11x11;402500
1;80x45;13x13;456900
1;80x45;15x15;463000
5;1280x720;3x3;4311500
5;1280x720;5x5;4576400
5;1280x720;7x7;5063700
5;1280x720;9x9;5942800
5;1280x720;11x11;7019000
5;1280x720;13x13;9315900
5;1280x720;15x15;10906100
4;640x360;3x3;1428700
4;640x360;5x5;1250500
4;640x360;7x7;1384000
4;640x360;9x9;1557100
4;640x360;11x11;1895200
4;640x360;13x13;2245900
4;640x360;15x15;2543500
3;320x180;3x3;682800
3;320x180;5x5;672200
3;320x180;7x7;709000
3;320x180;9x9;798800
3;320x180;11x11;921500
3;320x180;13x13;954100
3;320x180;15x15;1083900
2;160x90;3x3;574700
2;160x90;5x5;543500
2;160x90;7x7;578100
2;160x90;9x9;600400
2;160x90;11x11;654500
2;160x90;13x13;793300
2;160x90;15x15;765500
1;80x45;3x3;587000
1;80x45;5x5;551200
1;80x45;7x7;607200
1;80x45;9x9;619500
1;80x45;11x11;663300
1;80x45;13x13;666500
1;80x45;15x15;698400
5;1280x720;3x3;6866500
5;1280x720;5x5;7393100
5;1280x720;7x7;8436600
5;1280x720;9x9;9905600
5;1280x720;11x11;11991100
5;1280x720;13x13;14267900
5;1280x720;15x15;17129700
4;640x360;3x3;2386500
4;640x360;5x5;2412300
4;640x360;7x7;2056700
4;640x360;9x9;2457400
4;640x360;11x11;3109100
4;640x360;13x13;3444400
4;640x360;15x15;3926100
3;320x180;3x3;852600
3;320x180;5x5;907400
3;320x180;7x7;964400
3;320x180;9x9;999300
3;320x180;11x11;1179200
3;320x180;13x13;1240100
3;320x180;15x15;1419400
2;160x90;3x3;1411600
2;160x90;5x5;966000
2;160x90;7x7;1247500
2;160x90;9x9;920900
2;160x90;11x11;1277500
2;160x90;13x13;877200
2;160x90;15x15;955700
1;80x45;3x3;579900
1;80x45;5x5;575700
1;80x45;7x7;613900
1;80x45;9x9;639200
1;80x45;11x11;684600
1;80x45;13x13;737900
1;80x45;15x15;797500
5;1280x720;3x3;6756200
5;1280x720;5x5;6872100
5;1280x720;7x7;7966200
5;1280x720;9x9;9309100
5;1280x720;11x11;10866200
5;1280x720;13x13;12555600
5;1280x720;15x15;16887600
4;640x360;3x3;3525300
4;640x360;5x5;2677400
4;640x360;7x7;2721500
4;640x360;9x9;3955600
4;640x360;11x11;6481600
4;640x360;13x13;3501400
4;640x360;15x15;4233600
3;320x180;3x3;2074900
3;320x180;5x5;978900
3;320x180;7x7;1030700
3;320x180;9x9;1183900
3;320x180;11x11;1100100
3;320x180;13x13;1315600
3;320x180;15x15;1316100
2;160x90;3x3;783900
2;160x90;5x5;2109100
2;160x90;7x7;733900
2;160x90;9x9;761000
2;160x90;11x11;815100
2;160x90;13x13;845600
2;160x90;15x15;926200
1;80x45;3x3;676800
1;80x45;5x5;637000
1;80x45;7x7;681300
1;80x45;9x9;926300
1;80x45;11x11;770300
1;80x45;13x13;985700
1;80x45;15x15;870700
5;1280x720;3x3;3902400
5;1280x720;5x5;3142200
5;1280x720;7x7;2940500
5;1280x720;9x9;3182300
5;1280x720;11x11;3245500
5;1280x720;13x13;3713900
5;1280x720;15x15;4171300
4;640x360;3x3;739900
4;640x360;5x5;957400
4;640x360;7x7;927000
4;640x360;9x9;870400
4;640x360;11x11;967700
4;640x360;13x13;1015100
4;640x360;15x15;1178300
3;320x180;3x3;546100
3;320x180;5x5;529800
3;320x180;7x7;557100
3;320x180;9x9;570900
3;320x180;11x11;476300
3;320x180;13x13;492000
3;320x180;15x15;562600
2;160x90;3x3;440800
2;160x90;5x5;367000
2;160x90;7x7;350700
2;160x90;9x9;373100
2;160x90;11x11;368800
2;160x90;13x13;390700
2;160x90;15x15;428500
1;80x45;3x3;4397500
1;80x45;5x5;388200
1;80x45;7x7;360800
1;80x45;9x9;356300
1;80x45;11x11;344600
1;80x45;13x13;350800
1;80x45;15x15;360400
5;1280x720;3x3;2326500
5;1280x720;5x5;2572600
5;1280x720;7x7;2351300
5;1280x720;9x9;3146500
5;1280x720;11x11;3578900
5;1280x720;13x13;4182400
5;1280x720;15x15;5010100
4;640x360;3x3;1414900
4;640x360;5x5;1552500
4;640x360;7x7;1906500
4;640x360;9x9;2621800
4;640x360;11x11;1075000
4;640x360;13x13;1185300
4;640x360;15x15;1180100
3;320x180;3x3;686700
3;320x180;5x5;800900
3;320x180;7x7;608900
3;320x180;9x9;517300
3;320x180;11x11;574400
3;320x180;13x13;556800
3;320x180;15x15;582200
2;160x90;3x3;425500
2;160x90;5x5;455600
2;160x90;7x7;452300
2;160x90;9x9;455800
2;160x90;11x11;457300
2;160x90;13x13;483300
2;160x90;15x15;549200
1;80x45;3x3;346900
1;80x45;5x5;363500
1;80x45;7x7;341100
1;80x45;9x9;346200
1;80x45;11x11;348100
1;80x45;13x13;361800
1;80x45;15x15;377400
5;1280x720;3x3;2258100
5;1280x720;5x5;2256600
5;1280x720;7x7;2280300
5;1280x720;9x9;2671700
5;1280x720;11x11;3103100
5;1280x720;13x13;3591000
5;1280x720;15x15;3984000
4;640x360;3x3;645400
4;640x360;5x5;650400
4;640x360;7x7;687500
4;640x360;9x9;785300
4;640x360;11x11;849800
4;640x360;13x13;951500
4;640x360;15x15;1091600
3;320x180;3x3;440100
3;320x180;5x5;433600
3;320x180;7x7;512000
3;320x180;9x9;1012800
3;320x180;11x11;761400
3;320x180;13x13;555000
3;320x180;15x15;701200
2;160x90;3x3;1384000
2;160x90;5x5;562500
2;160x90;7x7;599500
2;160x90;9x9;1499000
2;160x90;11x11;675300
2;160x90;13x13;2059600
2;160x90;15x15;943600
1;80x45;3x3;2117800
1;80x45;5x5;562400
1;80x45;7x7;584300
1;80x45;9x9;827800
1;80x45;11x11;1019700
1;80x45;13x13;822100
1;80x45;15x15;756700
5;1280x720;3x3;2195100
5;1280x720;5x5;2018600
5;1280x720;7x7;2214900
5;1280x720;9x9;2504200
5;1280x720;11x11;2905100
5;1280x720;13x13;3273500
5;1280x720;15x15;3943900
4;640x360;3x3;651100
4;640x360;5x5;672000
4;640x360;7x7;775300
4;640x360;9x9;890400
4;640x360;11x11;942000
4;640x360;13x13;1008500
4;640x360;15x15;1172000
3;320x180;3x3;406400
3;320x180;5x5;386300
3;320x180;7x7;396000
3;320x180;9x9;430800
3;320x180;11x11;448300
3;320x180;13x13;470900
3;320x180;15x15;500900
2;160x90;3x3;327100
2;160x90;5x5;317200
2;160x90;7x7;328500
2;160x90;9x9;333600
2;160x90;11x11;343100
2;160x90;13x13;503300
2;160x90;15x15;633200
1;80x45;3x3;481500
1;80x45;5x5;649200
1;80x45;7x7;478800
1;80x45;9x9;485100
1;80x45;11x11;587800
1;80x45;13x13;635300
1;80x45;15x15;622900
5;1280x720;3x3;4404100
5;1280x720;5x5;3530200
5;1280x720;7x7;6041300
5;1280x720;9x9;3522700
5;1280x720;11x11;3250800
5;1280x720;13x13;3689300
5;1280x720;15x15;4379400
4;640x360;3x3;776100
4;640x360;5x5;877000
4;640x360;7x7;882800
4;640x360;9x9;1047800
4;640x360;11x11;1114100
4;640x360;13x13;943100
4;640x360;15x15;1062100
3;320x180;3x3;405800
3;320x180;5x5;447500
3;320x180;7x7;634800
3;320x180;9x9;514000
3;320x180;11x11;639600
3;320x180;13x13;789000
3;320x180;15x15;749500
2;160x90;3x3;351600
2;160x90;5x5;419100
2;160x90;7x7;407500
2;160x90;9x9;413300
2;160x90;11x11;426300
2;160x90;13x13;457100
2;160x90;15x15;497600
1;80x45;3x3;389200
1;80x45;5x5;379900
1;80x45;7x7;408100
1;80x45;9x9;413900
1;80x45;11x11;416800
1;80x45;13x13;465100
1;80x45;15x15;545400
5;1280x720;3x3;3163300
5;1280x720;5x5;2386100
5;1280x720;7x7;3174800
5;1280x720;9x9;3550000
5;1280x720;11x11;4254800
5;1280x720;13x13;4992700
5;1280x720;15x15;6394800
4;640x360;3x3;2095900
4;640x360;5x5;2497800
4;640x360;7x7;974100
4;640x360;9x9;3160800
4;640x360;11x11;1204700
4;640x360;13x13;1342700
4;640x360;15x15;1542300
3;320x180;3x3;751300
3;320x180;5x5;1524600
3;320x180;7x7;690900
3;320x180;9x9;822200
3;320x180;11x11;804900
3;320x180;13x13;886100
3;320x180;15x15;775600
2;160x90;3x3;588800
2;160x90;5x5;567700
2;160x90;7x7;539400
2;160x90;9x9;551900
2;160x90;11x11;588900
2;160x90;13x13;600600
2;160x90;15x15;607400
1;80x45;3x3;371400
1;80x45;5x5;380700
1;80x45;7x7;375300
1;80x45;9x9;380900
1;80x45;11x11;391700
1;80x45;13x13;421100
1;80x45;15x15;429800
5;1280x720;3x3;3595000
5;1280x720;5x5;3749500
5;1280x720;7x7;4317300
5;1280x720;9x9;4723500
5;1280x720;11x11;5470600
5;1280x720;13x13;6395000
5;1280x720;15x15;7725400
4;640x360;3x3;1278400
4;640x360;5x5;1173800
4;640x360;7x7;1320800
4;640x360;9x9;1334100
4;640x360;11x11;1532400
4;640x360;13x13;1784600
4;640x360;15x15;2087600
3;320x180;3x3;602400
3;320x180;5x5;601700
3;320x180;7x7;672400
3;320x180;9x9;707200
3;320x180;11x11;716200
3;320x180;13x13;824800
3;320x180;15x15;904300
2;160x90;3x3;467000
2;160x90;5x5;457900
2;160x90;7x7;477500
2;160x90;9x9;482000
2;160x90;11x11;642200
2;160x90;13x13;711500
2;160x90;15x15;631300
1;80x45;3x3;438100
1;80x45;5x5;487100
1;80x45;7x7;589000
1;80x45;9x9;604800
1;80x45;11x11;516000
1;80x45;13x13;487000
1;80x45;15x15;516500
5;1280x720;3x3;3988800
5;1280x720;5x5;7564500
5;1280x720;7x7;5578900
5;1280x720;9x9;6187800
5;1280x720;11x11;7513000
5;1280x720;13x13;8649500
5;1280x720;15x15;10369600
4;640x360;3x3;1382900
4;640x360;5x5;1285400
4;640x360;7x7;1477600
4;640x360;9x9;1595700
4;640x360;11x11;1851200
4;640x360;13x13;2120200
4;640x360;15x15;2528100
3;320x180;3x3;769200
3;320x180;5x5;729900
3;320x180;7x7;754700
3;320x180;9x9;784000
3;320x180;11x11;899300
3;320x180;13x13;950300
3;320x180;15x15;1023800
2;160x90;3x3;519900
2;160x90;5x5;564600
2;160x90;7x7;583500
2;160x90;9x9;639100
2;160x90;11x11;713500
2;160x90;13x13;689700
2;160x90;15x15;742800
1;80x45;3x3;521100
1;80x45;5x5;509600
1;80x45;7x7;559400
1;80x45;9x9;544800
1;80x45;11x11;580500
1;80x45;13x13;621900
1;80x45;15x15;654300
5;1280x720;3x3;6473300
5;1280x720;5x5;6594300
5;1280x720;7x7;8081600
5;1280x720;9x9;9373800
5;1280x720;11x11;11198500
5;1280x720;13x13;13718600
5;1280x720;15x15;16266700
4;640x360;3x3;2030100
4;640x360;5x5;2252000
4;640x360;7x7;2498900
4;640x360;9x9;2745400
4;640x360;11x11;3174500
4;640x360;13x13;3554200
4;640x360;15x15;3905000
3;320x180;3x3;1362400
3;320x180;5x5;1233300
3;320x180;7x7;1383900
3;320x180;9x9;1448700
3;320x180;11x11;1486400
3;320x180;13x13;1702600
3;320x180;15x15;1786400
2;160x90;3x3;1047300
2;160x90;5x5;1051400
2;160x90;7x7;623200
2;160x90;9x9;686900
2;160x90;11x11;1294000
2;160x90;13x13;1355500
2;160x90;15x15;1080300
1;80x45;3x3;582800
1;80x45;5x5;525600
1;80x45;7x7;1062100
1;80x45;9x9;1058500
1;80x45;11x11;1111700
1;80x45;13x13;1120700
1;80x45;15x15;1259000
5;1280x720;3x3;7923400
5;1280x720;5x5;8018200
5;1280x720;7x7;9842700
5;1280x720;9x9;11281300
5;1280x720;11x11;14022100
5;1280x720;13x13;17346700
5;1280x720;15x15;21051700
4;640x360;3x3;2420400
4;640x360;5x5;2623900
4;640x360;7x7;2960700
4;640x360;9x9;3383400
4;640x360;11x11;3367800
4;640x360;13x13;3991700
4;640x360;15x15;5554300
3;320x180;3x3;4146500
3;320x180;5x5;2421000
3;320x180;7x7;1855700
3;320x180;9x9;3074000
3;320x180;11x11;4745400
3;320x180;13x13;2451400
3;320x180;15x15;3048900
2;160x90;3x3;1485500
2;160x90;5x5;2195900
2;160x90;7x7;1199900
2;160x90;9x9;1156000
2;160x90;11x11;1234300
2;160x90;13x13;1324200
2;160x90;15x15;1401400
1;80x45;3x3;990500
1;80x45;5x5;972000
1;80x45;7x7;1043300
1;80x45;9x9;1134800
1;80x45;11x11;1297100
1;80x45;13x13;1391100
1;80x45;15x15;1625400
5;1280x720;3x3;7250100
5;1280x720;5x5;7397700
5;1280x720;7x7;8951600
5;1280x720;9x9;10073400
5;1280x720;11x11;13079000
5;1280x720;13x13;16230100
5;1280x720;15x15;19579600
4;640x360;3x3;1958200
4;640x360;5x5;2354800
4;640x360;7x7;2549300
4;640x360;9x9;2887700
4;640x360;11x11;3407100
4;640x360;13x13;4004900
4;640x360;15x15;4705200
3;320x180;3x3;1432700
3;320x180;5x5;1324600
3;320x180;7x7;1427200
3;320x180;9x9;1581600
3;320x180;11x11;1718100
3;320x180;13x13;1812600
3;320x180;15x15;2026000
